sep=,
Epoch,After_Batch,Loss
0,25900,0.06147693157196045
0,26000,0.062215566635131836
0,26100,0.0697245979309082
0,26200,0.05180234432220459
0,26300,0.06384147644042969
0,26400,0.07143675327301026
0,26500,0.059233274459838864
0,26600,0.06674888610839844
0,26700,0.056352729797363284
0,26800,0.05087254047393799
0,26900,0.06326322555541992
0,27000,0.06780253410339356
0,27100,0.05307835578918457
0,27200,0.04233419895172119
0,27300,0.049326515197753905
0,27400,0.06178234100341797
0,27500,0.039214954376220704
0,27600,0.06313600063323975
0,27700,0.048901329040527346
0,27800,0.06509244441986084
0,27900,0.05764700889587402
0,28000,0.04639386177062988
0,28100,0.04469949722290039
0,28200,0.06584988594055176
0,28300,0.06958281517028808
0,28400,0.06180807590484619
0,28500,0.06886832714080811
0,28600,0.07099106311798095
0,28700,0.07486176490783691
0,28800,0.05997200012207031
0,28900,0.061471590995788576
0,29000,0.05681858539581299
0,29100,0.06772958755493164
0,29200,0.056052145957946775
0,29300,0.06067787647247314
0,29400,0.05104296207427979
0,29500,0.06301840782165527
0,29600,0.046994709968566896
0,29700,0.062014012336730956
0,29800,0.07515890121459962
0,29900,0.07265017032623292
0,30000,0.0673016881942749
0,30100,0.07358539581298829
0,30200,0.06296885967254638
0,30300,0.05419438362121582
0,30400,0.05991596698760986
0,30500,0.07695247173309326
0,30600,0.07036056518554687
0,30700,0.06579598426818847
0,30800,0.0765235710144043
0,30900,0.0684237003326416
0,31000,0.05799510955810547
0,31100,0.06201587200164795
0,31200,0.07421216487884522
0,31300,0.05195962905883789
0,31400,0.06134073257446289
0,31500,0.06787505149841308
0,31600,0.0659864616394043
0,31700,0.071487135887146
0,31800,0.06069061756134033
0,31900,0.07298256874084473
0,32000,0.08376073837280273
0,32100,0.05446122169494629
0,32200,0.05927199840545654
0,32300,0.04960391998291016
0,32400,0.058364028930664065
0,32500,0.04719467639923096
0,32600,0.07746534824371337
0,32700,0.07004992485046387
0,32800,0.05189821243286133
0,32900,0.06657708644866943
0,33000,0.04311462879180908
0,33100,0.06612968444824219
0,33200,0.06616001129150391
0,33300,0.059174327850341796
0,33400,0.06058924674987793
0,33500,0.05548923015594483
0,33600,0.06588569164276123
0,33700,0.07145577430725097
0,33800,0.06066368103027344
0,33900,0.05512121677398682
0,34000,0.054683051109313964
0,34100,0.057257766723632815
0,34200,0.053581533432006834
0,34300,0.04830404758453369
0,34400,0.07291401863098144
0,34500,0.06930206775665283
0,34600,0.06251119136810303
0,34700,0.0592809534072876
0,34800,0.06447811126708984
0,34900,0.05376519680023193
0,35000,0.03842916965484619
0,35100,0.06701468467712403
0,35200,0.05173581123352051
0,35300,0.06940991878509521
0,35400,0.07125292301177978
0,35500,0.06023592472076416
0,35600,0.05064097404479981
0,35700,0.04428990840911865
0,35800,0.06145826816558838
0,35900,0.05352492332458496
0,36000,0.05267939567565918
0,36100,0.05471713542938232
0,36200,0.056452579498291015
0,36300,0.05491270065307617
0,36400,0.05020992279052734
0,36500,0.06576445579528808
0,36600,0.05925061225891113
0,36700,0.04890614986419678
0,36800,0.06913387298583984
0,36900,0.05831893920898437
0,37000,0.060171566009521484
0,37100,0.0537160062789917
0,37200,0.054160423278808593
0,37300,0.056873779296875
0,37400,0.05085939884185791
0,37500,0.04377845764160156
0,37600,0.06050875663757324
0,37700,0.06342090129852294
0,37800,0.053321728706359865
0,37900,0.055691184997558596
0,38000,0.06574015617370606
0,38100,0.047689895629882816
0,38200,0.07848314762115478
0,38300,0.06276157855987549
0,38400,0.05730478286743164
0,38500,0.06410531997680664
0,38600,0.06850559234619141
0,38700,0.04774492740631103
0,38800,0.06224685192108154
0,38900,0.04860950469970703
0,39000,0.04017091751098633
0,39100,0.08548867225646972
0,39200,0.05095256328582764
0,39300,0.07253238201141357
0,39400,0.04637957572937012
0,39500,0.07765920639038086
0,39600,0.05260317802429199
0,39700,0.0412079381942749
0,39800,0.05853101253509521
0,39900,0.03934126615524292
0,40000,0.06301922798156738
0,40100,0.050166687965393066
0,40200,0.05737708568572998
0,40300,0.06608308792114258
0,40400,0.05689739227294922
0,40500,0.06680410385131835
0,40600,0.055090837478637696
0,40700,0.06203721523284912
0,40800,0.06270170211791992
0,40900,0.05651623249053955
0,41000,0.04372697353363037
0,41100,0.061582608222961424
0,41200,0.05238594055175781
0,41300,0.05851341724395752
0,41400,0.07331569194793701
0,41500,0.061425943374633786
0,41600,0.06348209857940673
0,41700,0.0707557201385498
0,41800,0.05115138053894043
0,41900,0.059009881019592286
0,42000,0.05106137275695801
0,42100,0.064972243309021
0,42200,0.06613957405090332
0,42300,0.0650383996963501
0,42400,0.055681581497192385
0,42500,0.07082000255584717
0,42600,0.04921940326690674
0,42700,0.05752877712249756
0,42800,0.05062595367431641
0,42900,0.07393154144287109
0,43000,0.062448582649230956
0,43100,0.07457525730133056
0,43200,0.04965651035308838
0,43300,0.060886807441711426
0,43400,0.05447245597839356
0,43500,0.05285538196563721
0,43600,0.04590843677520752
0,43700,0.046034021377563475
0,43800,0.05831811428070068
0,43900,0.05965654850006104
0,44000,0.06497094631195069
0,44100,0.05850926876068115
0,44200,0.06286869525909423
0,44300,0.04473618030548096
0,44400,0.05537854194641113
0,44500,0.06170206546783447
0,44600,0.05446007251739502
0,44700,0.05561640739440918
0,44800,0.0637248420715332
0,44900,0.05326701164245606
0,45000,0.06909677028656006
0,45100,0.055744996070861814
0,45200,0.05717705726623535
0,45300,0.05633584022521973
0,45400,0.03857516765594483
0,45500,0.05422757625579834
0,45600,0.06421295166015625
0,45700,0.03898181200027466
0,45800,0.050531320571899414
0,45900,0.047936816215515134
0,46000,0.06068483352661133
0,46100,0.05006019115447998
0,46200,0.05600775241851807
0,46300,0.056409382820129396
0,46400,0.06328049659729004
0,46500,0.057689576148986815
0,46600,0.04790139198303223
0,46700,0.042447781562805174
0,46800,0.03933969736099243
0,46900,0.04317787647247315
0,47000,0.048763370513916014
0,47100,0.06305662155151368
0,47200,0.05291484355926514
0,47300,0.05397957801818848
0,47400,0.04621169567108154
0,47500,0.05987895965576172
0,47600,0.04492385387420654
0,47700,0.05720346450805664
0,47800,0.047507314682006835
0,47900,0.06231787204742432
0,48000,0.05567944049835205
