sep=,
Epoch,After_Batch,Loss
0,20900,0.4210992431640625
0,21000,0.4067037963867188
0,21100,0.42753662109375
0,21200,0.41083152770996095
0,21300,0.42430809020996096
0,21400,0.41137386322021485
0,21500,0.4159881591796875
0,21600,0.3885200881958008
0,21700,0.40013225555419923
0,21800,0.4040533447265625
0,21900,0.4023230361938477
0,22000,0.3953299331665039
0,22100,0.3988314437866211
0,22200,0.38414241790771486
0,22300,0.38462390899658205
0,22400,0.39486351013183596
0,22500,0.38326236724853513
0,22600,0.40428077697753906
0,22700,0.39066951751708984
0,22800,0.40006656646728517
0,22900,0.40323318481445314
0,23000,0.39675289154052734
0,23100,0.4097890853881836
0,23200,0.3924504470825195
0,23300,0.4059809875488281
0,23400,0.41232738494873045
0,23500,0.40251449584960936
0,23600,0.4092714309692383
0,23700,0.41392642974853516
0,23800,0.3817746353149414
0,23900,0.39300128936767575
0,24000,0.38514816284179687
0,24100,0.3811794281005859
0,24200,0.3853758239746094
0,24300,0.3820585632324219
0,24400,0.39534233093261717
0,24500,0.38146167755126953
0,24600,0.39293201446533205
0,24700,0.3720260238647461
0,24800,0.3792860412597656
0,24900,0.36687191009521486
0,25000,0.35710247039794923
0,25100,0.37711658477783205
0,25200,0.36211624145507815
0,25300,0.37357234954833984
0,25400,0.38817176818847654
0,25500,0.38575050354003904
0,25600,0.36264705657958984
0,25700,0.38543094635009767
0,25800,0.36294357299804686
0,25900,0.368663444519043
0,26000,0.37115478515625
0,26100,0.3527656555175781
0,26200,0.3512581253051758
0,26300,0.36105953216552733
0,26400,0.39570018768310544
0,26500,0.3814045333862305
0,26600,0.37040687561035157
0,26700,0.38044647216796873
0,26800,0.3732952880859375
0,26900,0.37473339080810547
0,27000,0.3709885025024414
0,27100,0.3460997009277344
0,27200,0.34312786102294923
0,27300,0.34255725860595704
0,27400,0.35041141510009766
0,27500,0.3592095947265625
0,27600,0.3594051361083984
0,27700,0.3597255325317383
0,27800,0.35878917694091794
0,27900,0.37250350952148437
0,28000,0.3567924499511719
0,28100,0.3497228240966797
0,28200,0.35509475708007815
0,28300,0.3849800109863281
0,28400,0.388568115234375
0,28500,0.37359272003173827
0,28600,0.3763572311401367
0,28700,0.35866546630859375
0,28800,0.3477363204956055
